Dealer Code,Record Updated dt,LOGIN,Location Code,Customer Name,Customer Code,Customer Category,Invoice Number,Invoice Date,Parent,Sale return Date,Invoice Status,Voucher,Type,Part No,Part Name,UOM,HSN Number,Product Type,Product Category,GST Category,GST Sub-Category,Quantity,Unit Price,Line Item Discount %,Line Item Discount,Net Selling Price,Assessable Value,VAT %,VAT Amount,Freight Amt,Packaging Charges,CGST %,CGST Amt,SGST %,SGST Amt,UT GST %,UT GST Amt,IGST %,IGST Amt,Additional Tax Amt,Additional Tax Amt2,Additional Tax Amt3,Additional Tax Amt4,Additional Tax Amt5,Cess %,Cess Amt,Total Invoice Amount,Narration,Cancellation Date,Invoice Format,Executive Name,Additional Discount %,Cash Discount %,Credit Days,Invoice Type,FRT PKG CGST %,FRT PKG CGST AMT,FRT PKG SGST/UTGST %,FRT PKG SGST/UTGST AMT,FRT PKG IGST %,FRT PKG IGST AMT,FRT PKG CESS %,FRT PKG CESS AMT
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,17910AAN500S,CABLE COMP THROTTLE-17910AAN500S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,5,125,35.87,44.8375,80.1625,400.8125,,0,,,14,11.22275,14,11.22275,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,18293KTP900S,RUBBER PKG.PROTECTOR-18293KTP900S,PC,40169990,Spare Parts,HHML Parts,PARTS,PARTS18,20,7,29.25,2.0475,4.95249,99.0498,,0,,,9,0.44573,9,0.44573,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,18318AAW000S,PROTECTOR MUFFLER-18318AAW000S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,350,35.87,125.545,224.455,448.91,,0,,,14,31.4237,14,31.4237,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,20K1010S,CHAIN SPROCKET KIT( XTREME/HUNK)-20K1010S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,5,1090,35.87,390.983,699.017,3495.085,,0,,,14,97.86238,14,97.86238,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,21395AAW000S,GASKET MISSION CASE-21395AAW000S,PC,48239030,Spare Parts,HHML Parts,PARTS,PARTS18,20,50,29.25,14.625,35.375,707.5,,0,,,9,3.18375,9,3.18375,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,21395AAWD00S,GASKET MISSION CASE-21395AAWD00S,PC,48239030,Spare Parts,HHML Parts,PARTS,PARTS18,5,50,29.25,14.625,35.375,176.875,,0,,,9,3.18375,9,3.18375,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,22102AAL500S,FACE COMP DRIVE-22102AAL500S,PC,84099191,Spare Parts,HHML Parts,PARTS,PARTS28,1,445,35.87,159.6215,285.3785,285.3785,,0,,,14,39.95299,14,39.95299,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,23121KST901S,GEAR PRIMARY DRIVE 18T-23121KST901S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,10,290,35.87,104.023,185.977,1859.77,,0,,,14,26.03678,14,26.03678,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,28120KPL901S,PINION ASSY.STARTER-28120KPL901S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,1190,35.87,426.853,763.147,1526.294,,0,,,14,106.84058,14,106.84058,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,28150AAL500S,HOLDER COMP STARTER PINION-28150AAL500S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,5,82,35.87,29.4134,52.58661,262.93305,,0,,,14,7.36212,14,7.36212,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,32100KCC710S,HARNESS WIRE-32100KCC710S,PC,85443000,Spare Parts,HHML Parts,PARTS,PARTS18,2,825,29.25,241.3125,583.68749,1167.37498,,0,,,9,52.53188,9,52.53188,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,33301KVE900S,BULB WEDGE BASE T10 12V-5W-33301KVE900S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,20,35,29.25,10.2375,24.76249,495.2498,,0,,,9,2.22863,9,2.22863,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,33700ABW001S,UNIT TAIL LIGHT-33700ABW001S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,1,805,29.25,235.4625,569.53749,569.53749,,0,,,9,51.25838,9,51.25838,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,34906447710S,BULB TAIL & STOP LIGHT-34906447710S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,100,25,29.25,7.3125,17.68749,1768.749,,0,,,9,1.59188,9,1.59188,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,34930AAC700S,BULB 12V RY10W AMBER-34930AAC700S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,50,35,29.25,10.2375,24.76249,1238.1245,,0,,,9,2.22863,9,2.22863,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,35010AAE301S,"""KIT, LOCKS & KEYS""-35010AAE301S",PC,83012000,Spare Parts,HHML Parts,PARTS,PARTS18,2,825,29.25,241.3125,583.68749,1167.37498,,0,,,9,52.53188,9,52.53188,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,35200KWH970S,SW ASSY.WINKER-35200KWH970S,PC,85365020,Spare Parts,HHML Parts,PARTS,PARTS18,2,465,29.25,136.0125,328.98749,657.97498,,0,,,9,29.60888,9,29.60888,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,37100AAEH00S,METER ASSY COMB-37100AAEH00S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,1275,35.87,457.3425,817.6575,1635.315,,0,,,14,114.47205,14,114.47205,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,37213AAW001S,GLASS ASSY.-37213AAW001S,PC,70071100,Spare Parts,HHML Parts,PARTS,PARTS18,3,240,29.25,70.2,169.8,509.4,,0,,,9,15.282,9,15.282,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,41241AAN410S,DAMPER REAR WHEEL-41241AAN410S,PC,40169990,Spare Parts,HHML Parts,PARTS,PARTS18,100,33,29.25,9.6525,23.34749,2334.749,,0,,,9,2.10128,9,2.10128,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,41241KST941S,DAMPER RR WHEEL-41241KST941S,PC,40169990,Spare Parts,HHML Parts,PARTS,PARTS18,100,24,29.25,7.02,16.98,1698,,0,,,9,1.5282,9,1.5282,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,43251ABZ010S,"""""DISC, RR BRAKE""""-43251ABZ010S",PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,1225,35.87,439.4075,785.5925,1571.185,,0,,,14,109.98295,14,109.98295,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,45450AAL100S,CABLE COMP RH FR BRK-45450AAL100S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,5,155,35.87,55.5985,99.4015,497.0075,,0,,,14,13.91621,14,13.91621,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,45456AAW000S,SPRING BRK CABLE END-45456AAW000S,PC,73201011,Spare Parts,HHML Parts,PARTS,PARTS18,20,5,29.25,1.4625,3.53749,70.7498,,0,,,9,0.31838,9,0.31838,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,50803KCC900S,GUARD LEG-50803KCC900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,10,590,35.87,211.633,378.367,3783.67,,0,,,14,52.97138,14,52.97138,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,53100ABW900S,PIPE STRG HANDLE-53100ABW900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,3,450,35.87,161.415,288.585,865.755,,0,,,14,40.4019,14,40.4019,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,53172KCC900S,COVER L.HANDLE LEVER-53172KCC900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,50,16,35.87,5.7392,10.2608,513.04,,0,,,14,1.43651,14,1.43651,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,53182ABW100ZS,HAND GUARD LH PIGMENTED WHITE-53182ABW100ZS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,122,35.87,43.7614,78.23861,156.47722,,0,,,14,10.9534,14,10.9534,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,53218AAW300S,COVER HANDLE R RR-53218AAW300S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,3,66,35.87,23.6742,42.3258,126.9774,,0,,,14,5.92561,14,5.92561,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,61000AAE200RS,FR FENDER (BLACK)-61000AAE200RS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,5,1430,35.87,512.941,917.059,4585.295,,0,,,14,128.38826,14,128.38826,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,6410AAAG300S,WIND SCREEN SUB ASSY-6410AAAG300S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,370,35.87,132.719,237.281,237.281,,0,,,14,33.21934,14,33.21934,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,64310AAW300RS,FR COVER CENTER (PSWM WH004P)-64310AAW300RS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,2150,35.87,771.205,1378.795,1378.795,,0,,,14,193.0313,14,193.0313,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,64330ABS000TS,COVER L FLOOR SIDE NOBLE RED (RD-021M)-64330ABS000TS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,540,35.87,193.698,346.302,692.604,,0,,,14,48.48228,14,48.48228,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,77244AAW000S,FUEL LID COVER CATCH CABLE FR-77244AAW000S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,10,122,35.87,43.7614,78.23861,782.3861,,0,,,14,10.9534,14,10.9534,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,77400AAE300RS,L SIDE COWL BLACK NH 1 TYPE 1-77400AAE300RS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,500,35.87,179.35,320.65,641.3,,0,,,14,44.891,14,44.891,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,83400ACK700RS,FR VISOR BLACK NH 1-83400ACK700RS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,730,35.87,261.851,468.149,936.298,,0,,,14,65.54086,14,65.54086,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,83400KCC830RS,VISOR ASSY FR BLK 1-83400KCC830RS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,6,620,35.87,222.394,397.606,2385.636,,0,,,14,55.66484,14,55.66484,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,83407KCC902S,CUSHION FR.VISOR-83407KCC902S,PC,40169990,Spare Parts,HHML Parts,PARTS,PARTS18,40,11,29.25,3.2175,7.78249,311.2996,,0,,,9,0.70043,9,0.70043,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,90083ACK000S,BOLT KNOCK 5MM-90083ACK000S,PC,73181500,Spare Parts,HHML Parts,PARTS,PARTS18,20,16,29.25,4.68,11.32,226.4,,0,,,9,1.0188,9,1.0188,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,91001GF6000S,BRG.BALLRADIAL-91001GF6000S,PC,84821030,Spare Parts,HHML Parts,PARTS,PARTS18,10,180,29.25,52.65,127.35,1273.5,,0,,,9,11.4615,9,11.4615,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,91302KEV900S,O -RING 30.8X3-91302KEV900S,PC,40169320,Spare Parts,HHML Parts,PARTS,PARTS18,50,13,29.25,3.8025,9.19749,459.8745,,0,,,9,0.82778,9,0.82778,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,K06431198S670S,KIT BRAKE SHOE-K06431198S670S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,50,180,35.87,64.566,115.434,5771.7,,0,,,14,16.16076,14,16.16076,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SREE VENKATESHWARA SALES & SERVICE30410-02-DLR-0720-1,30410-02-DLR-0720-1,Dealer,30410BE23P3428,45066,Sale,,Open,Parts Invoice,Parts,K14144AAEE300S,"KIT, CAM CHAIN-K14144AAEE300S",PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,415,35.87,148.8605,266.1395,532.279,,0,,,14,37.25953,14,37.25953,0,0,0,0,0,0,0,0,0,0,0,84462.55371,30410-02-PSAO-0523-4308,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,RAMDEV AUTOMOBILES (BYNDOOR) - UDUPI30410-02-RC-93,30410-02-RC-93,Customer,30410BE23P3429,45066,Sale,,Open,Parts Invoice,Parts,11393ABZ000S,GASKET R COVER-11393ABZ000S,PC,40169340,Spare Parts,HHML Parts,PARTS,PARTS18,5,80,27.45,21.96,58.04,290.2,,0,,140,9,5.2236,9,5.2236,0,0,0,0,0,0,0,0,0,0,0,18028.94176,30410-02-PSAO-0523-4362,,Tax Invoice,RAMAKANT BHATT,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,RAMDEV AUTOMOBILES (BYNDOOR) - UDUPI30410-02-RC-93,30410-02-RC-93,Customer,30410BE23P3429,45066,Sale,,Open,Parts Invoice,Parts,14401KPL900S,CHAIN CAM-14401KPL900S,PC,73151100,Spare Parts,HHML Parts,PARTS,PARTS18,5,210,27.45,57.645,152.355,761.775,,0,,140,9,13.71195,9,13.71195,0,0,0,0,0,0,0,0,0,0,0,18028.94176,30410-02-PSAO-0523-4362,,Tax Invoice,RAMAKANT BHATT,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,RAMDEV AUTOMOBILES (BYNDOOR) - UDUPI30410-02-RC-93,30410-02-RC-93,Customer,30410BE23P3429,45066,Sale,,Open,Parts Invoice,Parts,19510KTP900S,FAN COMP.COOLING-19510KTP900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,135,33.6,45.36,89.64,179.28,,0,,140,14,12.5496,14,12.5496,0,0,0,0,0,0,0,0,0,0,0,18028.94176,30410-02-PSAO-0523-4362,,Tax Invoice,RAMAKANT BHATT,,,,Credit,0,0,0,0,0,0,0,0
